day,price
1,1.0
2,0.9796404859078889
3,0.9819833146016371
4,0.9742664046452085
5,0.9195359863719031
6,0.9169195807414067
7,0.911750818686017
8,0.856691259027044
9,0.8661147151796775
10,0.8653838121266175
11,0.8722611527093701
12,0.868231866372433
13,0.8536055972949993
14,0.8830029262575798
15,0.8958400081495477
16,0.8987781981960117
17,0.8847922336727735
18,0.8827289996658709
19,0.8967871591403693
20,0.8606680778542192
21,0.873363616646038
22,0.8638140706626731
23,0.7322867626404692
24,0.7034281793416042
25,0.7492261374236291
26,0.7733525747021613
27,0.7641538222964425
28,0.7295306578567173
29,0.7137870571351703
30,0.7061403844972984
